ask_price,ask_size,asset_turnover,bid_price,bid_size,cash_dividends_paid_ratio,cash_flow_to_capex,current_ratio,debt_to_equity_ratio,dividends,eps,far_price,free_cash_flow_to_net_income,gross_profit_margin,imb_flag,imb_size,lower_price_ratio,matched_size,near_price,operating_cash_flow_to_sales,operating_income_perc,quick_ratio,rdi_perc,ref_price,return_on_assets,return_on_equity,std_to_mean_price_perc,stock_id,target,upper_price_ratio,wap
1.0004886211592476,38437.195313643715,0.0977488576018221,0.9996665289811899,36595.80972593412,0.0,-21.028083313831033,3.1432924293392714,-7.365946234562169,0.0,1.18,0.9976477324878712,2.3168395903974877,0.8876673817169201,-0.11166907821942293,942338.6155425993,0.7698142488888575,15754103.602670865,0.9984332237637246,2.432519136667276,0.3210150985934097,1.5311254652368693,0.5596921879766731,1.0000596927398075,0.038486634664149394,-0.24500384702121167,0.0983113640149089,ALNY,0.023270977169886794,1.2599275329394022,1.0000734166312026
1.00000790322312,40130.98360539685,0.10939177975202577,0.9998457922878321,36432.09107437328,-0.13373253493013973,-5.032362459546926,2.5972599023331524,-10.37717424473604,1.2200000000000002,2.4,1.0016949447822103,0.6217564870259481,0.47136694927859585,-0.035979012242858335,4512915.799488632,0.7275930226494479,104945429.28454319,0.9992456221370867,0.7759481037924152,0.6219627642789524,2.364894194248508,0.6585976627712855,0.9999256862663446,0.06521526896417065,-0.6115349404943546,0.12098869253429599,AMAT,0.2810006777927042,1.2490648892710594,0.9999254058465895
1.0000612951967978,115798.09393178787,0.04288291485523319,0.9999318448132087,111436.43248082054,0.0,-3.3951612903225805,2.1880162580306806,0.6100278551532033,0.0,0.18,1.0005623219646431,0.9933110367892977,0.4736206896551724,0.09673115410273515,10340019.999824049,0.5828435632227476,172781594.77924532,1.0002397695963976,1.4080267558528428,0.0815435020021842,1.7124688606267209,0.5973047958779231,0.9999998330553703,0.0044213763936947325,0.007118539151965335,0.1724526705648963,AMD,0.005741368386090724,1.4660869795508578,0.999996739826551
1.0000029605340008,55326.72178806842,0.03812379879382331,0.9998029251564456,47332.45194075928,-0.6589595375722543,-11.129032258064516,2.859325232983367,-3.3599301410212967,8.52,3.23,0.9984432421360033,1.4520231213872832,0.738374619730552,-0.06983729662077597,5389193.684583229,0.8606050879735224,109374882.683204,0.999089821443471,1.5953757225433527,0.3965077496566608,2.708033502418308,0.3507802340702211,0.9998983558614936,0.01910884308657521,-0.04509553476005526,0.0828221980339316,AMGN,0.028847305130830204,1.1749529761793376,0.9998984919482686
1.0003056879012757,175178.66125406488,0.1469377653358199,1.0001199620612025,159024.10203952304,0.0,-1.7002163634906644,0.9847191042186015,-3.622486628567735,0.0,0.96,0.9997298905194696,0.884502480008098,0.17153680031869614,-0.0677061619277912,22501277.6981681,0.6709081447216484,571010535.3260827,0.9998483051780205,2.147687012855552,0.45583441981747064,0.8477901579737491,0.0,1.0002099531393314,0.020290295615168326,-0.053211028940465484,0.1557263759779157,AMZN,-0.03473624477361794,1.282247788869432,1.0002100687067457
0.9998038525673615,80740.50970174547,0.08519748984865264,0.9994972648703611,84984.60478562955,-0.13873873873873874,-1.1699846860643186,1.0626185958254268,-3.060702875399361,1.0,1.49,0.9993474275546517,0.2,0.5181975736568457,-0.00923572275885443,1143181.1315844771,0.8051850426128042,20695936.001936957,0.9995038272326724,1.3765765765765765,0.7675585284280937,0.869449715370019,0.0,0.9996556886968311,0.04097452934662237,-0.08443633044272023,0.10074705372796472,APA,-0.06493689339501779,1.2333744068793835,0.9996533719708524
1.0003846456351904,23077.71866423234,0.06746323709142818,0.9995849896399456,22373.61192849864,-0.0,3597.553191489362,4.292231859074503,-4.478632042582862,0.0,-1.17,0.9995306266983696,1.2060440539943096,0.7970090308789028,-0.03294836956521739,510104.99632218067,0.332937656695783,8510701.277572181,0.9995878626019021,1.2057089070644695,-1.557922012978895,3.975370360394333,0.3528740075265807,0.9999633880774457,-0.1713936173333203,0.5962153291498733,0.3260919989654116,APLS,-0.08499827267527174,1.5908140742962642,0.9999741544667119
1.0001715616206137,39000.32607221563,0.0863353277812719,0.9995024251568063,37246.97135616206,0.0,-87.57853057633083,1.614939774592352,-16.399753861300844,0.0,0.32,1.00158865129683,1.811439722383306,0.6933211918690758,0.11739277843702323,359092.08560264454,0.338887689580025,7742938.653044583,1.0004132552127478,1.8323622271928128,0.31094096030253315,1.4670007970462113,0.3857889166337684,0.999870494744872,0.021705105142063457,-0.3342532767214325,0.41626999868453385,APP,-0.09078457767867434,1.6587660152218064,0.9998398398881165
0.9999662415397631,30864.489961928935,0.14201385008341344,0.9996003048223351,30029.32123688663,-0.06719478285222749,-1.3573267209824065,1.6165365443901025,-4.535682135115853,0.36,1.34,1.001264423350254,0.1513432955250155,0.34529184555190134,0.09018612521150592,425764.06314128597,0.7799219478711611,7048831.647648901,1.0003823877326565,0.5748864750245054,0.28329752341802705,1.522027263850454,0.0,0.9998027959390863,0.02031548766883345,-0.07182910681686085,0.11649725276482507,ASO,-0.06917744157174281,1.2569809438614383,0.9997818702199661
1.0001901556886228,66943.95658100465,0.06378583878892687,0.9998699556719894,60452.82518379907,-0.5402951191827469,-45.98095238095238,2.8152599594868333,14.078849337748345,19.049999999999997,8.53,1.0002465275282768,1.340238365493757,0.6892953200645509,0.015801729873586162,10132025.49627495,0.7101698216611898,208282050.45563954,1.0000444079341317,1.3700340522133938,0.6638052130482285,2.5983794733288317,0.6443825441039925,1.0000291893712576,0.04836606689449774,0.7293046357615894,0.20065447929244262,AVGO,0.15554765031611775,1.4872775511665657,1.0000267992348635
1.0005974299864544,34957.44646715205,0.06354913045762946,0.9998114539451405,32043.52947764985,0.0,-4.3778365585409995,3.1453832190764626,11.13156452593004,0.0,0.79,1.0013509826447682,0.8169772884152399,0.6171938655854313,0.02319674906874365,667547.0777463596,0.7953773634279552,11131574.127857264,1.0004078795292923,1.0588413556240215,0.21589911937071046,1.9078608076876462,0.38409464475741784,1.0002021149678293,0.018252507618655742,0.2214314739357518,0.09068290476549369,AXON,-0.3286554829370979,1.2591663880456394,1.000194009651202
1.0003110197390432,153783.6418158247,0.14318314803978935,0.9995178351455337,131509.38161759786,0.0,-19.323943661971832,1.4400716957605986,-2.305909322465614,0.0,70.62,0.9989694371027099,0.5181202708084428,0.0,0.005520240883238541,4415762.340361325,0.7143845767591207,71352721.12473401,0.9993876568250252,0.5463958582238152,inf,1.3046290523690773,0.0,0.9999032842087655,0.09795201872440024,-0.12791645440652064,0.11443447735602001,BKNG,-0.012181564665189026,1.2754178889074308,0.999894956423553
1.0003111842779542,116673.98106282669,0.09084815321477428,0.9999582418776263,112672.5385610331,-0.38549618320610685,-2.882562277580071,1.2744263070735746,-17.404847396768403,0.78,0.51,0.9988187365993646,1.0095419847328244,0.20222858003312755,-0.06313416009019165,1346176.4479009942,0.8188366416981244,31563175.039296914,0.9992259388131598,1.5458015267175573,0.5331347728965004,1.156848828956707,0.0,1.0001219650507327,0.014336525307797538,-0.23518850987432674,0.0954515830276805,BKR,0.10841710621758736,1.178096532902515,1.0001325158347854
1.0006438124347825,21335.48994347826,0.04052483405222512,1.0000119203478262,21536.642957391305,-0.0,-6.340336134453781,5.980661442085775,-1.7418287373931316,0.0,-1.09,1.0024216752173913,-0.10818248879305453,-0.09631931166347993,0.12591304347826088,370684.3369686956,0.4464021369482472,4509705.873183479,1.001030307826087,-0.12844010667877206,9.598014888337469,5.679550584595095,0.14619207952541285,1.0003425892173912,-0.07586245490783548,0.05627694913982297,0.28623689242247324,BYND,0.18084894363208695,1.8296088505788661,1.0003340351304348
1.0001215702507438,29304.928045048873,0.05740775136206042,0.9991666277093072,28197.707223969403,0.0,-0.32947672889823826,0.8056460369163952,-2.4463398253861652,10.0,16.96,1.0010035699107522,-4.0669856459330145,0.7654354273389053,0.07547811304717382,1065257.3443136422,0.8451003380379744,25706992.09844964,1.0005207501062474,1.9984051036682615,0.29728777738640366,0.6391603329714078,0.0,0.9996376488737782,0.019409361069836553,-0.028072531900604433,0.11798002933614396,CAR,0.22196085222473436,1.3477619941612404,0.9996414005099872
1.0001021152752216,35480.47232809101,0.09418370118064026,0.999830701606157,32619.374016228878,0.0,-18.01328540879931,1.4432135944064353,2.4548577760419517,0.0,0.94,0.9985745871674753,1.470326870372482,0.8928925396884353,-0.07010205788857286,2254184.778638949,0.6889931254128053,44329888.89292705,0.9988993433996989,1.556749147730624,0.33331545363886445,1.239182006807645,0.6069406017815361,0.9999598016563495,0.046824422913166554,0.1617717216102304,0.12356404524755378,CDNS,-0.02439572270829848,1.2426164411317093,0.9999623393006525
1.0000018784067086,37114.110412578615,0.2185696643961694,0.999626738197065,32847.955694758915,-0.25071315372424724,-10.797235023041475,1.3505363752326385,-4.094726468608788,2.39,2.35,0.9969392623899371,1.3477020602218701,0.2181298082902475,-0.12142557651991615,1130526.0120100628,0.8260414092060606,20038587.014290985,0.9981630056184486,1.4852614896988907,0.389671743911379,1.2662428640137178,0.0,0.9998035396226415,0.02450428339533836,-0.07583405441784444,0.08320125527496258,CDW,0.054603599193375256,1.1795743450006047,0.9998060764779874
1.000639980955709,31485.50833580851,0.042381292536161956,0.9999577050755656,30479.669460120556,-0.0,2.2520507084265473,4.9787764662655585,8.352210672210672,0.0,-0.3,1.0049687161701757,0.1411783748786015,0.7175106528591625,0.039835764829212895,304716.36770682276,0.5395958131004633,5816208.809388486,1.0003075681838036,0.09776626740045322,-0.7526386877576028,1.148782896247646,0.3624327169444058,1.0003133697912117,-0.03923923228804061,-0.366973566973567,0.20584618208224947,CFLT,-0.7658349286837599,1.5142476451809437,1.0002911409102822
1.0003636439136347,54968.411740904456,0.014966145448125474,1.0000342985379123,53983.50988949337,-1.1378378378378378,-46.771929824561404,,1.3722380693652088,1.375,0.23,1.0021271992519551,7.051351351351351,0.0,0.07582454947296838,768245.1368718123,0.806849707600513,14395136.847558653,1.0011546497789867,7.205405405405405,,inf,0.0,1.0002151964467867,0.005296483802779938,0.01256452051073078,0.10676830335745907,CG,-0.1412652402732064,1.3604382688704408,1.000200053468208
1.0000920917231786,33153.07735785081,0.05306007860752386,0.9996646436271953,33462.3980829421,-1.1,-1.1962174940898345,1.5582403965303593,-15.583418628454453,3.62,0.53,1.0013015752043124,1.1857142857142857,0.5720899470899471,0.10754651364980003,869505.0320839854,0.8627376968251436,12236791.27624761,1.0004027062250043,7.228571428571429,0.12254335260115606,0.8661710037174721,0.0,0.9998897351764912,0.004912970241437394,-0.07164790174002048,0.055875412017754894,CHK,0.06839656140775517,1.1580346625435767,0.9998780634672232
0.9999736510638297,37429.5616587234,0.4081705379445535,0.9997060688510637,36205.31331489362,-0.8877106493062759,-12.3089240734077,1.1168880822088942,-3.0393619979175575,2.44,0.69,1.0031397512340425,2.301004283151716,0.0671078062118898,0.016425531914893616,914318.0806093616,0.8588585021822605,17195754.76664851,0.9996508483404255,2.5044722937436696,0.3896854629149689,1.0650013983543578,0.0,0.9998393978723403,0.015410705484190717,-0.031428007125558245,0.0673545944122069,CHRW,0.03532191567880852,1.1793069092169828,0.9998375903829787
0.9999427574607992,31080.596110268085,0.029289988678634967,0.9995796999662789,28647.592524026302,1.1616161616161615,-325.0,,0.22145397076254444,3.0,-0.63,0.9990180797504637,-6.545454545454546,0.0,-0.024110605294216828,761029.4093559266,0.9138201381700546,14584567.508791098,0.9993316692800539,-6.565656565656566,,inf,,0.9997478198448828,-0.003202328966521106,-0.00391149743184512,0.05907848679450322,CINF,-0.1623847688983308,1.2567070822034119,0.9997551428089699
0.9998959986676659,278197.80998501123,0.05767566035423178,0.9996544980431342,277635.89170205675,-0.2999749812359269,-1.9774436090225564,0.7003887663920157,4.594599807135969,1.4300000000000002,0.98,0.9990259247231243,1.008256192144108,0.7126681055952183,-0.09825963860438004,6533788.470505455,0.8528681909478469,124789159.4744683,0.9991317592638855,2.0397798348761573,0.3016494268940453,0.5590982940698619,0.0,0.9997650408860022,0.01530995280995281,0.08565305903782278,0.07914346236718482,CMCSA,-0.04522691785369306,1.168845575150614,0.999774835290199
0.9999568169344043,47761.61350150603,0.0053257132665914,0.9997008631191432,46515.72732346051,-0.5331911490269261,-43.050251256281406,1.0329572544534908,3.049321180896989,9.65,2.06,1.0003238736613118,1.1154358837643294,0.8463895948572283,0.02886546184738956,2538716.839287985,0.8876684516193225,44797895.80467286,1.0001381016566264,1.141962143428419,0.7243663340104213,0.03252826281143143,0.0,0.9998288179384203,0.0059730155368468655,0.024186658327180813,0.07895191976706241,CME,-0.40849134686562916,1.1927961477753204,0.9998259913821955
1.0007096378107674,37603.77409229118,0.0026477547982082014,1.000247584510821,34679.608735467715,-0.0,-14.804763027587834,1.0475105129143083,1002.7736049894738,0.0,-0.01,1.0117821288678233,-129.24061810154527,0.8656422625298896,0.32918976927204435,1268514.7566392417,0.4024113468770253,16172540.227530854,1.0022543882131998,-138.60264900662253,-0.1470549427576079,0.04706719475548971,0.4821657992076344,1.0005202544267573,-1.7791833893867745e-05,-0.017858973247021532,0.36095281193411693,COIN,0.05305537813208727,2.3901066202592713,1.0004736536397782
0.9999764723911052,56500.06949779296,0.39200113940018716,0.9997296264678937,53410.311744815524,-0.5695405915670233,-4.4721153846153845,1.0900783289817233,-2.8529884884130094,18.96,3.58,0.9976716828516698,2.2724984266834487,0.1270264191421997,-0.19205463479636878,6471220.5401632385,0.8579669879367102,137256851.85984674,0.9987765664195886,2.9269981120201383,0.27022609643149004,1.0213772845953002,0.0,0.9998423513783626,0.021553653540957368,-0.039938671894636305,0.08923548836923638,COST,-0.06382686120987757,1.3062207047898078,0.9998483560423087
0.9999552596532374,35266.74441326744,0.0695695238448463,0.999690327916911,33880.312342742276,0.0,-2.3126217182300013,5.741179372118312,54.97113594040968,0.0,0.35,0.9986059831644191,0.6404977566068829,0.45473512763421975,-0.023871346008878466,1262366.6918443756,0.7234690720298332,21864664.210099675,0.9989984275902505,1.1284507957128938,0.8520685575375146,5.413451267342177,0.0,0.9998183986095989,0.04534247386002264,2.5378697682938,0.1281811691032982,CPRT,-0.29836830019507493,1.2322049721587809,0.9998209664963565
1.0004076106060606,26561.548393939396,0.11412725555096692,0.9999780426767677,26824.778391414144,0.0,-7.2010192036391905,1.5113702137905807,25.183262560509334,0.0,2.9,1.0055929527777778,1.2166643129501482,0.5562078459085967,0.10656565656565657,577023.8392306397,0.6809000549882438,9589829.553958755,1.0013813333333332,1.412868238949301,0.470830553817164,1.4434159570412286,0.0,1.0002053787037037,0.03864023902051878,1.0117275236750813,0.1447417491042542,CROX,-0.09863675904486532,1.3923486663227298,1.0001929095959596
1.000321687773293,36879.8373839556,0.06739894111804105,1.0000050731584258,38403.58717457114,0.0,-8.063620283018867,1.735493318845124,-4.94788917580565,0.0,0.11,1.0044374521527077,8.984138887847314,0.7519077268343821,0.13580558358560377,2082228.83069038,0.594430868692944,35931932.8077405,1.0007510009249916,10.256027597585211,0.005351855298556708,1.5021776986807023,0.3335425714514151,1.0001752642953246,0.004573614110377263,-0.018056121640670383,0.2526026321751063,CRWD,-0.3964611576320215,1.687023786246639,1.0001635780356541
0.9999500983429095,284533.6193288367,0.07424429551942661,0.9997478611874427,276621.6007769173,-0.434304562946674,-17.69402985074627,1.4669502496763456,1.4150897266637328,1.9400000000000004,0.9,0.9992694717295363,0.6148982957669049,0.6515544041450777,-0.08768423682238322,6417235.518557749,0.9140301723268712,159410928.93281454,0.9993223319177283,0.6517317207256734,0.4602908862613791,0.7838357684483077,0.37088018611865065,0.9998425800649513,0.03682857200704582,0.0889443059019119,0.05906905257124299,CSCO,0.13333175389457905,1.1674146871392415,0.9998462701307352
1.0000949325747999,38758.25291613991,0.03560724857509786,0.9998487505267594,37568.702712178674,0.0,-7.978464419475656,13.312071040010846,5.550625963365237,0.0,0.22,0.9987076980193847,0.41143153664407006,0.8020295548522498,-0.02536873156342183,1700257.7612380954,0.8272303390873111,27784216.54071808,0.9996100290771176,0.47038885331331287,0.12294137959253737,13.128048263824162,0.15450525592329697,0.9999692291613991,0.010325759506045324,0.0676401883117659,0.07948661197484812,CSGP,-0.12886956283362833,1.17326460995912,0.99997001011378
0.9999584008185083,284592.2109178986,0.04267622461170848,0.9996456441994488,280004.0287154431,-0.2576832151300236,-2.723478260869565,1.1448534423994547,-3.278046921778891,0.44,0.42,1.0100624357303936,1.1713947990543736,0.3608622620380739,0.01745594253737576,2409840.152236699,0.8832810426761023,53737131.120202124,0.9994179883070242,1.851063829787234,1.0,1.0858895705521472,,0.9998029262507308,0.02021505376344086,-0.04605084099940123,0.04707940149953594,CSX,-0.018066585478994406,1.1229830319960195,0.9998009564019044
1.0001463211338057,47077.867197165484,0.13485434149293574,0.9996765723218007,44024.77981992497,-0.3691115898273685,-4.185079398912928,2.236840399469064,115.10334062228311,5.0,3.67,1.00055786177574,0.7977726346923358,0.48021161234523135,0.07261358899541476,1547605.4245360568,0.8741877748507215,29684004.07627928,1.0000152385994163,1.048244454944169,0.4377240378853977,2.114085718789454,0.0,0.9999127532305128,0.04250267391085572,4.934702426429907,0.08521562637887684,CTAS,-0.2519665505517299,1.2559035870431225,0.9999022712796999
0.9998905452339107,59164.05897815717,0.13543337573980863,0.9997144853962674,55762.67691689681,-0.28,-11.342465753424657,2.233469131933563,2.19078715142958,1.16,1.04,0.9976197485145201,1.438095238095238,0.3447008372472943,-0.1620219265210478,2164001.45603063,0.866736290964087,39853665.82724998,0.9981806952046196,1.5771428571428572,0.4490521327014218,1.883735506110937,0.0,0.9997911378358022,0.029039216770839094,0.09265795975997176,0.07118094417989462,CTSH,0.21722633020068624,1.1799589335737768,0.9998001892208553
1.0003773413583377,34671.48776144619,0.04505100966023654,1.00010115813482,35151.28783916202,0.0,-1.032640949554896,0.7262787973447872,13.887544802867383,0.0,0.34,1.001108418736273,0.11956521739130435,0.5454241816967268,0.03463422875485724,771634.4748851157,0.7986045964285159,13951028.352159148,1.000673734076702,3.782608695652174,0.4353949785670545,0.5626708317063647,0.0,1.0002439780368306,0.002768665924343194,0.04121863799283154,0.09858095982675796,CZR,0.06445594504620712,1.255723900157049,1.000239162189559
1.0003291929382094,95139.01686506935,0.10512854580482296,0.9998982049600672,102734.45101639343,0.0,-27.22340425531915,1.2258522727272727,-2.814817047441075,0.0,0.34,1.0005332853299707,2.1603856266432953,0.8110584518167456,0.09550231189575452,556870.8706321984,0.749697110217277,10487549.683802439,1.000416621101303,2.242769500438212,0.25457732761978963,0.5584893048128342,0.5654559707342566,1.0001362469945354,0.03789942204211785,-0.06878051721019952,0.11857201240390691,DBX,-0.2524265490282472,1.2220491326419882,1.0001234164775115
1.0002429684024268,37084.00850775194,0.07726352424941481,0.9999222662622178,35564.24788254129,0.0,-10.468891325202138,3.34666388122629,3.0666702628132807,0.0,0.07,0.9989989276204921,6.106451612903226,0.8113019052628503,-0.0694304010785305,1449226.3466599258,0.6828566264793328,29724275.64308308,0.9994033415908324,6.751347768448961,-0.009522373074420835,0.785729207716303,0.5356820315444188,1.000074118469835,0.006386698057348767,0.02597259506738758,0.18369625593937608,DDOG,-0.14094454376643073,1.3880892437403463,1.000079016009437
1.0001265995795376,152208.58719411353,0.10228586389386966,0.9994950550805887,159319.7557000701,-0.0,-3.6378762479045212,1.2875169369490789,-8.722105347358317,0.0,-0.61,1.0006694463910302,-0.37240156409504666,0.312046098711702,0.06671338472319552,471787.8664400841,0.42699077829878995,7521140.197714086,1.0001547101611774,-0.5135763308760416,-1.1626065402855137,0.882493720816271,0.16696086394579518,0.9998441423966362,-0.07331395234410527,0.5661380634323881,0.2727699509360027,DKNG,0.5588065376078486,1.5302447336076148,0.9998197011913105
0.999827595003785,48364.753570527384,0.15219381470754687,0.9996014907056944,46375.27251492976,0.0,-0.9344171439128025,1.3559026657200026,-3.465446487196323,0.0,0.97,0.9989570646816385,-0.16745283018867924,0.29784819817356595,-0.06056018168054504,2195589.3843048196,0.7553020850905134,54884189.00886366,0.9990328512911094,2.3858490566037736,0.1384770734841878,1.2822349878439725,0.0,0.999710122886702,0.008821864908951696,-0.021749835850295468,0.11831613051287482,DLTR,-0.16115223023349315,1.1839950811780935,0.9997115201446715
1.0002339547411974,37220.8126657097,0.10492799225317868,0.9999501237862027,39199.62005150722,0.0,-11.080785201963005,0.9330638615288269,-3.0698038427740704,0.0,0.19,1.0014257947310647,6.193428681870893,0.796343913160799,0.0749810014354471,1137159.6704821414,0.7351866098224148,24580181.064416956,1.0006984439753441,6.80780827212988,0.03665987780040733,0.7164260711915335,0.25429532799332993,1.000097625179431,0.011626523874597132,-0.024064623793745615,0.13703155106842516,DOCU,0.10615917809566834,1.3397718968990648,1.0000939220636662
1.0003587778243028,46656.31374507997,0.07390618841150966,0.9998864626915669,42959.43797169416,0.0,-5.341269841269841,2.798999165971643,-8.45838986883763,0.0,0.31,0.9993531378444017,1.8127589063794531,0.6392820512820513,-0.04497110794740809,1863934.620971443,0.6679646471263213,36003512.75533456,0.9994246971777908,2.2303231151615575,0.32969677522862184,1.1502442511616824,0.31450454763044516,1.0001231129721129,0.018298414238500954,-0.13647670737222975,0.11841105169238832,DXCM,-0.09910813346922369,1.2470163016046083,1.0001180329118164
0.9999878600768075,46945.79595675405,0.07283659334804779,0.9997908762731674,46750.94524544999,-0.12781954887218044,-2.196078431372549,1.3787661406025824,1.7007194244604316,0.76,1.47,0.9992765684588412,0.15288220551378445,0.7617554858934169,-0.0758891300717983,1915448.4937143095,0.8670299705315336,37389515.964159295,0.9994174989146769,0.2807017543859649,0.2599451303155007,1.0735294117647058,0.5579240037071362,0.9998821047754216,0.030367607884922748,0.08201438848920864,0.0634410106628161,EA,-0.07475720180539322,1.146160442690741,0.9998852173985641
